Attackers,Defenders,AttackerWinPercentage,Outcomes
13,24,8.948,0 13 6.7808 0 11 6.7742 0 12 6.4052 0 9 6.1323 0 10 6.0818 0 14 6.0671 0 15 5.9758 0 8 5.2586 0 7 5.1387 0 16 4.9043 0 17 4.4237 0 6 4.2581 0 5 4.0232 0 18 3.2615 0 4 3.2004 0 3 2.9137 0 19 2.5957 0 2 2.3261 3 0 2.1376 2 0 1.6304 0 20 1.614 4 0 1.5648 0 1 1.1369 5 0 1.1285 0 21 1.0382 1 0 0.8372 6 0 0.7511 0 22 0.4872 7 0 0.4454 8 0 0.2524 0 23 0.2048 9 0 0.1195 10 0 0.0587 0 24 0.0473 11 0 0.0169 12 0 0.0033 13 0 0.0009 
13,23,11.0215,0 10 6.8116 0 12 6.7649 0 11 6.3812 0 9 6.1449 0 8 6.1177 0 13 6.013 0 14 5.9663 0 7 5.234 0 6 5.1344 0 15 4.9041 0 16 4.454 0 5 4.2427 0 4 4.0138 0 17 3.2443 0 3 3.2239 0 2 2.9858 0 18 2.5901 3 0 2.5836 4 0 1.9982 2 0 1.8587 0 19 1.6058 5 0 1.4244 0 1 1.3776 0 20 1.035 1 0 0.9829 6 0 0.949 7 0 0.6015 0 21 0.4856 8 0 0.3316 0 22 0.2043 9 0 0.1768 10 0 0.0763 0 23 0.0412 11 0 0.0286 12 0 0.0074 13 0 0.0012 
13,22,13.836,0 9 6.8118 0 11 6.7941 0 10 6.4092 0 7 6.139 0 8 6.0422 0 12 6.0254 0 13 6.0005 0 6 5.2401 0 5 5.1519 0 14 4.871 0 15 4.4197 0 4 4.2874 0 3 3.9887 0 16 3.2807 0 2 3.2007 3 0 3.1678 0 17 2.5612 4 0 2.4566 2 0 2.316 5 0 1.8073 0 1 1.5989 0 18 1.5885 6 0 1.2494 1 0 1.1586 0 19 1.0183 7 0 0.8035 0 20 0.4765 8 0 0.4677 9 0 0.2416 0 21 0.2086 10 0 0.1127 0 22 0.0474 11 0 0.0391 12 0 0.0134 13 0 0.001 
13,21,16.7532,0 8 6.7853 0 10 6.7788 0 9 6.3892 0 6 6.1516 0 7 6.0812 0 11 6.0368 0 12 5.9959 0 5 5.2649 0 4 5.1413 0 13 4.8844 0 14 4.409 0 3 4.249 0 2 3.9964 3 0 3.6755 0 15 3.2349 4 0 2.9726 2 0 2.6083 0 16 2.5871 5 0 2.2342 0 1 1.9148 6 0 1.6056 0 17 1.582 1 0 1.3573 7 0 1.056 0 18 1.0244 8 0 0.6449 0 19 0.4909 9 0 0.3503 0 20 0.203 10 0 0.1634 11 0 0.0633 0 21 0.0438 12 0 0.0165 13 0 0.004 
13,20,20.4654,0 9 6.8024 0 7 6.7746 0 8 6.4141 0 5 6.1427 0 6 6.0656 0 10 6.003 0 11 5.958 0 4 5.2457 0 3 5.1222 0 12 4.902 0 13 4.4096 3 0 4.3378 0 2 4.2553 4 0 3.5174 0 14 3.2292 2 0 3.1168 5 0 2.7851 0 15 2.6065 0 1 2.1993 6 0 2.0258 0 16 1.6124 1 0 1.5595 7 0 1.404 0 17 1.0498 8 0 0.8649 9 0 0.4877 0 18 0.4837 10 0 0.2386 0 19 0.2087 11 0 0.0934 0 20 0.0478 12 0 0.0282 13 0 0.0049 
13,19,24.4298,0 6 6.7841 0 8 6.7762 0 7 6.315 0 4 6.1501 0 5 6.0621 0 9 6.0299 0 10 5.9718 0 3 5.3026 0 2 5.108 3 0 4.9296 0 11 4.8746 0 12 4.4626 4 0 4.2725 2 0 3.398 5 0 3.3607 0 13 3.2675 0 14 2.5921 6 0 2.561 0 1 2.5169 1 0 1.7772 7 0 1.7706 0 15 1.5848 8 0 1.1482 0 16 1.0444 9 0 0.6815 0 17 0.4761 10 0 0.33 0 18 0.2027 11 0 0.1481 0 19 0.0468 12 0 0.0428 13 0 0.0083 
13,18,29.3647,0 5 6.8261 0 7 6.7363 0 6 6.4135 0 3 6.1491 0 4 6.031 0 8 5.9934 0 9 5.9928 3 0 5.7297 0 2 5.2521 4 0 4.9116 0 10 4.9025 0 11 4.4404 5 0 4.0636 2 0 4.0123 0 12 3.2344 6 0 3.1603 0 1 2.7272 0 13 2.5854 7 0 2.2919 1 0 1.948 0 14 1.6045 8 0 1.5414 0 15 1.0217 9 0 0.9166 10 0 0.4987 0 16 0.4694 0 17 0.209 11 0 0.2018 12 0 0.0723 0 18 0.0447 13 0 0.0152 
13,17,34.2147,0 6 6.7956 0 4 6.7573 0 5 6.3869 3 0 6.23 0 2 6.1633 0 3 6.1087 0 7 6.0633 0 8 5.9775 4 0 5.6913 0 9 4.8982 5 0 4.7497 0 10 4.4128 2 0 4.202 6 0 3.8848 0 11 3.2166 0 1 3.0217 7 0 2.8853 0 12 2.5767 1 0 2.189 8 0 1.979 0 13 1.6042 9 0 1.2564 0 14 1.0509 10 0 0.6844 0 15 0.489 11 0 0.3283 0 16 0.2148 12 0 0.1103 0 17 0.0461 13 0 0.0229 
13,16,40.1532,3 0 7.0533 0 5 6.8415 0 3 6.8134 0 4 6.3595 4 0 6.2959 0 2 6.0777 0 6 6.0238 0 7 5.9754 5 0 5.6753 0 8 4.8879 2 0 4.6865 6 0 4.6039 0 9 4.4482 7 0 3.6505 0 10 3.2786 0 1 3.2206 8 0 2.5802 0 11 2.5754 1 0 2.3174 9 0 1.6486 0 12 1.6076 0 13 1.0245 10 0 0.9722 0 14 0.4684 11 0 0.4483 0 15 0.1951 12 0 0.1839 0 16 0.0476 13 0 0.0359 
13,15,46.0865,3 0 7.3495 4 0 7.2107 0 4 6.8059 0 2 6.7717 0 3 6.3893 5 0 6.3675 0 5 6.0286 0 6 5.9153 6 0 5.5612 0 7 4.9296 2 0 4.7972 0 8 4.4476 7 0 4.4464 0 1 3.4329 8 0 3.3139 0 9 3.2374 0 10 2.57 1 0 2.4528 9 0 2.254 0 11 1.6104 10 0 1.3354 0 12 1.0394 11 0 0.6776 0 13 0.4905 12 0 0.2555 0 14 0.1973 13 0 0.0635 0 15 0.0461 
13,14,52.8743,3 0 7.9764 4 0 7.5815 5 0 7.3532 0 3 6.778 0 2 6.4026 6 0 6.3945 0 4 6.0513 0 5 5.9534 7 0 5.4878 2 0 5.1435 0 6 4.864 0 7 4.4178 8 0 4.1892 0 1 3.479 0 8 3.2397 9 0 2.9644 0 9 2.5942 1 0 2.4379 10 0 1.8666 0 10 1.5986 0 11 1.0111 11 0 0.9714 0 12 0.4839 12 0 0.4122 0 13 0.2034 13 0 0.0944 0 14 0.0473 
13,13,59.1679,4 0 8.3509 3 0 7.8297 5 0 7.8295 6 0 7.4347 0 2 6.7854 7 0 6.3851 0 3 6.0367 0 4 5.9756 8 0 5.2451 2 0 5.0397 0 5 4.8763 0 6 4.4302 9 0 3.8282 0 1 3.5469 0 7 3.255 0 8 2.5651 1 0 2.5262 10 0 2.5044 0 9 1.5967 11 0 1.4472 0 10 1.0286 12 0 0.5698 0 11 0.4829 0 12 0.2018 13 0 0.1761 0 13 0.0496 
13,12,66.0869,5 0 8.7232 4 0 8.2075 3 0 8.1798 6 0 8.0983 7 0 7.6027 8 0 6.3203 0 2 6.0227 0 3 6.0136 2 0 5.0255 9 0 4.9591 0 4 4.901 0 5 4.4419 10 0 3.4306 0 1 3.3395 0 6 3.25 0 7 2.5726 1 0 2.3843 11 0 1.9546 0 8 1.6054 0 9 1.0335 12 0 0.929 0 10 0.4801 13 0 0.2707 0 11 0.2032 0 12 0.0484 
13,11,72.3164,6 0 9.1384 5 0 8.7099 4 0 8.6627 7 0 8.4502 8 0 7.6449 3 0 7.4741 9 0 6.149 0 2 5.9798 0 3 4.9006 2 0 4.6609 10 0 4.4666 0 4 4.4191 0 5 3.2613 0 1 3.1804 11 0 2.8834 0 6 2.5642 1 0 2.2529 0 7 1.6178 12 0 1.3567 0 8 1.0404 0 9 0.4734 13 0 0.4654 0 10 0.1942 0 11 0.0513 
13,10,78.6494,7 0 9.6276 6 0 9.2123 5 0 9.1776 8 0 8.7249 4 0 7.9659 9 0 7.6806 3 0 7.3704 10 0 5.8916 0 2 4.8959 0 3 4.4272 2 0 4.2853 11 0 3.9051 0 4 3.2406 0 1 2.8029 0 5 2.5804 12 0 2.1018 1 0 1.9994 0 6 1.6218 0 7 1.0443 13 0 0.7056 0 8 0.4801 0 9 0.2109 0 10 0.0455 
13,9,83.9366,8 0 10.1615 7 0 9.9098 6 0 9.7872 9 0 9.0708 5 0 8.4569 4 0 7.7911 10 0 7.4993 3 0 6.155 11 0 5.4532 0 2 4.451 2 0 3.6541 0 3 3.2295 12 0 2.9922 0 4 2.5819 0 1 2.4376 1 0 1.7527 0 5 1.6061 13 0 1.2515 0 6 1.0333 0 7 0.4835 0 8 0.1948 0 9 0.0448 
13,8,88.8609,9 0 10.6837 7 0 10.6501 8 0 10.6411 10 0 9.331 6 0 9.0881 5 0 8.3132 11 0 7.2326 4 0 6.4339 3 0 5.5715 12 0 4.575 0 2 3.2692 2 0 3.0442 0 3 2.5395 0 1 1.9486 13 0 1.9013 0 4 1.5982 1 0 1.3939 0 5 1.0375 0 6 0.4865 0 7 0.2094 0 8 0.0494 
13,7,92.5115,9 0 11.5901 8 0 11.5761 10 0 11.3713 7 0 9.7929 11 0 9.5649 6 0 8.9035 5 0 6.7645 12 0 6.391 4 0 5.7162 3 0 4.0248 13 0 3.3981 0 2 2.598 2 0 2.3307 0 3 1.6033 0 1 1.5018 1 0 1.0861 0 4 1.0457 0 5 0.4876 0 6 0.2047 0 7 0.0467 
13,6,95.6201,9 0 12.9541 10 0 12.8414 11 0 12.3246 8 0 10.8002 7 0 9.6353 12 0 9.1922 6 0 7.1461 5 0 5.9305 13 0 5.1707 4 0 4.0523 3 0 3.2028 2 0 1.6519 0 2 1.6065 0 3 1.0238 0 1 1.0203 1 0 0.7167 0 4 0.4876 0 5 0.1955 0 6 0.0456 
13,5,97.5553,11 0 14.6617 10 0 14.5468 12 0 12.4338 9 0 12.1728 8 0 10.5496 13 0 9.0674 7 0 7.5468 6 0 6.0561 5 0 3.9923 4 0 3.087 3 0 1.9237 0 2 1.0474 2 0 1.0414 0 1 0.6617 0 3 0.4839 1 0 0.4746 0 4 0.2067 0 5 0.0445 
13,4,98.9357,11 0 17.936 12 0 16.4585 10 0 14.0559 13 0 13.8202 9 0 11.9612 8 0 8.0374 7 0 6.2835 6 0 3.8577 5 0 2.8682 4 0 1.6662 3 0 1.1956 2 0 0.5549 0 2 0.4787 0 1 0.3349 1 0 0.2391 0 3 0.1995 0 4 0.0508 
13,3,99.596,13 0 24.535 12 0 20.6964 11 0 17.4718 10 0 13.2849 9 0 8.4917 8 0 6.0994 7 0 3.5202 6 0 2.4328 5 0 1.33 4 0 0.9158 3 0 0.4742 2 0 0.2399 0 2 0.2127 0 1 0.1468 1 0 0.1026 0 3 0.0442 
13,2,99.9133,13 0 37.1587 12 0 22.091 11 0 18.4009 10 0 9.0923 9 0 6.279 8 0 2.9565 7 0 1.9445 6 0 0.8857 5 0 0.573 4 0 0.2641 3 0 0.1684 2 0 0.07 0 2 0.0476 0 1 0.0389 1 0 0.0279 
13,1,99.9999,13 0 66.0356 12 0 22.3881 11 0 7.607 10 0 2.6203 9 0 0.8861 8 0 0.3093 7 0 0.1008 6 0 0.0332 5 0 0.0118 4 0 0.0045 3 0 0.0017 2 0 0.0003 0 1 0 
12,25,4.9196,0 15 7.1088 0 13 7.0791 0 14 6.7109 0 11 6.3324 0 16 6.3283 0 12 6.3047 0 17 6.2924 0 10 5.3737 0 9 5.1453 0 18 5.109 0 19 4.5749 0 8 4.1939 0 7 3.9282 0 20 3.2381 0 6 3.107 0 5 2.8345 0 21 2.4689 0 4 2.1785 0 3 1.9156 0 2 1.4651 0 22 1.423 3 0 1.29 2 0 1.0069 4 0 0.8815 0 23 0.824 0 1 0.7221 5 0 0.5694 1 0 0.5172 6 0 0.337 0 24 0.3191 7 0 0.1796 0 25 0.1004 8 0 0.0869 9 0 0.0336 10 0 0.0139 11 0 0.0025 
12,24,6.1856,0 14 7.1542 0 12 7.0766 0 13 6.7493 0 15 6.3557 0 11 6.3273 0 10 6.3092 0 16 6.2907 0 9 5.3791 0 8 5.1265 0 17 5.0679 0 18 4.5303 0 7 4.2247 0 6 3.8914 0 19 3.2603 0 5 3.1072 0 4 2.8162 0 20 2.4617 0 3 2.1616 0 2 1.9397 3 0 1.593 0 21 1.4343 2 0 1.1757 4 0 1.1225 0 1 0.8844 0 22 0.8495 5 0 0.7519 1 0 0.6495 6 0 0.4403 0 23 0.3216 7 0 0.2548 8 0 0.1217 0 24 0.0926 9 0 0.0521 10 0 0.0175 11 0 0.0048 12 0 0.0006 
12,23,7.9418,0 13 7.1709 0 11 7.0793 0 12 6.7158 0 14 6.3547 0 9 6.3336 0 10 6.2941 0 15 6.2361 0 8 5.3035 0 7 5.1619 0 16 5.1178 0 17 4.5458 0 6 4.2104 0 5 3.9502 0 18 3.242 0 4 3.1108 0 3 2.7882 0 19 2.4922 0 2 2.1731 3 0 1.9848 2 0 1.5274 4 0 1.4369 0 20 1.4242 0 1 1.1127 5 0 0.9549 0 21 0.8279 1 0 0.7846 6 0 0.605 7 0 0.3475 0 22 0.3153 8 0 0.1826 0 23 0.0954 9 0 0.0778 10 0 0.0304 11 0 0.0072 12 0 0.0015 
12,22,9.8543,0 12 7.1844 0 10 7.0767 0 11 6.7905 0 13 6.342 0 14 6.296 0 8 6.2856 0 9 6.2585 0 7 5.3217 0 6 5.1537 0 15 5.133 0 16 4.5475 0 5 4.2137 0 4 3.9187 0 17 3.2453 0 3 3.0663 0 2 2.8383 0 18 2.4843 3 0 2.4285 4 0 1.7899 2 0 1.7755 0 19 1.4345 0 1 1.32 5 0 1.2277 1 0 0.9444 0 20 0.8276 6 0 0.7972 7 0 0.4768 0 21 0.3113 8 0 0.2407 9 0 0.1133 0 22 0.0939 10 0 0.0425 11 0 0.0146 12 0 0.002 
12,21,12.4364,0 11 7.1809 0 9 7.0524 0 10 6.7202 0 13 6.3354 0 7 6.3332 0 8 6.2813 0 12 6.2768 0 6 5.3503 0 14 5.1633 0 5 5.1391 0 15 4.5573 0 4 4.1995 0 3 3.9016 0 16 3.2437 0 2 3.1091 3 0 2.9722 0 17 2.4804 4 0 2.2512 2 0 2.2433 5 0 1.5879 0 1 1.5565 0 18 1.4362 1 0 1.1024 6 0 1.0517 0 19 0.8315 7 0 0.6279 8 0 0.3493 0 20 0.3168 9 0 0.1644 0 21 0.096 10 0 0.0645 11 0 0.0183 12 0 0.0021 
12,20,15.2193,0 10 7.1597 0 8 7.0752 0 9 6.7258 0 11 6.3323 0 7 6.2887 0 12 6.2833 0 6 6.2825 0 5 5.3333 0 4 5.178 0 13 5.0942 0 14 4.5423 0 3 4.2308 0 2 3.9342 3 0 3.5016 0 15 3.2764 4 0 2.7777 2 0 2.5076 0 16 2.5023 5 0 2.0104 0 1 1.8544 0 17 1.4352 6 0 1.3749 1 0 1.3381 7 0 0.8604 0 18 0.8407 8 0 0.4757 0 19 0.3168 9 0 0.2439 0 20 0.0926 10 0 0.0923 11 0 0.0298 12 0 0.0057 
12,19,18.9243,0 9 7.1132 0 7 7.0809 0 8 6.7344 0 10 6.3721 0 6 6.3213 0 11 6.2905 0 5 6.275 0 4 5.3494 0 3 5.1286 0 12 5.1227 0 13 4.5335 3 0 4.2467 0 2 4.2111 4 0 3.3541 0 14 3.228 2 0 3.0891 5 0 2.547 0 15 2.4672 0 1 2.1375 6 0 1.7981 1 0 1.5321 0 16 1.4303 7 0 1.1488 0 17 0.8484 8 0 0.6782 9 0 0.3367 0 18 0.328 10 0 0.1405 0 19 0.1017 11 0 0.0432 12 0 0.0086 
12,18,22.7114,0 8 7.1493 0 6 7.1128 0 7 6.7725 0 9 6.3522 0 4 6.2955 0 5 6.2563 0 10 6.238 0 3 5.3486 0 2 5.2039 0 11 5.1161 3 0 4.8577 0 12 4.523 4 0 4.0586 2 0 3.3578 0 13 3.2356 5 0 3.137 0 1 2.5095 0 14 2.4762 6 0 2.2898 1 0 1.7924 7 0 1.5197 0 15 1.4371 8 0 0.9091 0 16 0.8462 9 0 0.4976 0 17 0.3201 10 0 0.2048 0 18 0.0939 11 0 0.0726 12 0 0.0131 
12,17,27.62,0 7 7.2067 0 5 7.0798 0 6 6.7599 0 8 6.3785 0 3 6.3186 0 9 6.2875 0 4 6.26 3 0 5.7028 0 2 5.3318 0 10 5.091 4 0 4.7731 0 11 4.5296 2 0 3.9798 5 0 3.8834 0 12 3.2552 6 0 2.8706 0 1 2.7618 0 13 2.4576 7 0 2.0131 1 0 1.9876 0 14 1.4187 8 0 1.2718 0 15 0.8338 9 0 0.6835 10 0 0.3219 0 16 0.3186 11 0 0.106 0 17 0.0892 12 0 0.0252 
12,16,32.6918,0 6 7.1866 0 4 7.0525 0 5 6.683 0 7 6.3271 3 0 6.3095 0 3 6.2913 0 8 6.2912 0 2 6.2659 4 0 5.6373 0 9 5.1036 5 0 4.6309 0 10 4.5661 2 0 4.3042 6 0 3.6827 0 11 3.2818 0 1 3.1117 7 0 2.5896 0 12 2.4715 1 0 2.1898 8 0 1.6973 0 13 1.4384 9 0 0.9984 0 14 0.8208 10 0 0.4461 0 15 0.3195 11 0 0.1687 0 16 0.0956 12 0 0.0361 
12,15,38.8278,3 0 7.2353 0 5 7.1523 0 3 7.0999 0 4 6.731 4 0 6.3997 0 6 6.3347 0 2 6.2824 0 7 6.2694 5 0 5.5688 0 8 5.0895 2 0 4.8821 0 9 4.5546 6 0 4.4431 7 0 3.3295 0 1 3.3004 0 10 3.218 0 11 2.4552 1 0 2.3843 8 0 2.2537 0 12 1.4298 9 0 1.3413 0 13 0.8388 10 0 0.6732 0 14 0.3182 11 0 0.2481 0 15 0.0965 12 0 0.0675 
12,14,44.7461,3 0 7.5634 4 0 7.3315 0 4 7.1812 0 2 7.0636 0 3 6.7477 5 0 6.3739 0 5 6.3668 0 6 6.2695 6 0 5.436 0 7 5.1397 2 0 4.9837 0 8 4.5152 7 0 4.1931 0 1 3.5497 0 9 3.2712 8 0 2.9572 1 0 2.5588 0 10 2.4662 9 0 1.8709 0 11 1.4439 10 0 0.9743 0 12 0.8303 11 0 0.4077 0 13 0.3162 12 0 0.0944 0 14 0.0913 
12,13,51.7338,3 0 8.2992 4 0 7.8495 5 0 7.4546 0 3 7.1294 0 2 6.6985 0 4 6.3656 6 0 6.3469 0 5 6.293 2 0 5.3695 7 0 5.2432 0 6 5.1009 0 7 4.5786 8 0 3.8438 0 1 3.6352 0 8 3.2971 1 0 2.5675 9 0 2.5413 0 9 2.4744 0 10 1.4541 10 0 1.4371 0 11 0.827 11 0 0.5947 0 12 0.3187 12 0 0.1853 0 13 0.0924 
12,12,58.442,4 0 8.6798 3 0 8.2507 5 0 8.1176 6 0 7.5622 0 2 7.1622 0 3 6.3602 7 0 6.3078 0 4 6.2465 2 0 5.2711 0 5 5.1059 8 0 4.9342 0 6 4.5479 0 1 3.703 9 0 3.4742 0 7 3.2748 1 0 2.6372 0 8 2.4849 10 0 1.9738 0 9 1.4333 11 0 0.9648 0 10 0.828 0 11 0.3124 12 0 0.2674 0 12 0.0977 
12,11,65.7963,5 0 9.1263 4 0 8.7218 3 0 8.6906 6 0 8.3865 7 0 7.6853 0 2 6.3332 0 3 6.2309 8 0 6.1502 2 0 5.3355 0 4 5.1299 0 5 4.5834 9 0 4.5038 0 1 3.4821 0 6 3.2458 10 0 2.8655 1 0 2.5213 0 7 2.496 0 8 1.4476 11 0 1.3493 0 9 0.827 12 0 0.459 0 10 0.3269 0 11 0.0998 
12,10,72.2647,6 0 9.5983 4 0 9.286 5 0 9.2335 7 0 8.7342 3 0 7.8898 8 0 7.6475 0 2 6.3068 9 0 5.8815 0 3 5.0589 2 0 4.9052 0 4 4.5562 10 0 3.9235 0 1 3.374 0 5 3.2386 0 6 2.489 1 0 2.3705 11 0 2.0881 0 7 1.4492 0 8 0.8493 12 0 0.7054 0 9 0.3162 0 10 0.0961 
12,9,78.9408,7 0 10.0605 6 0 9.8905 5 0 9.8532 8 0 9.0263 4 0 8.4288 3 0 7.8117 9 0 7.5512 10 0 5.4308 0 2 5.1062 0 3 4.5767 2 0 4.5227 0 4 3.2493 11 0 3.0074 0 1 2.951 0 5 2.4906 1 0 2.1146 0 6 1.4357 12 0 1.2419 0 7 0.8417 0 8 0.307 0 9 0.1001 
12,8,84.4685,8 0 10.785 7 0 10.6755 6 0 10.5762 9 0 9.306 5 0 9.0419 4 0 8.2442 10 0 7.2782 3 0 6.4431 11 0 4.5688 0 2 4.5489 2 0 3.7952 0 3 3.235 0 1 2.5543 0 4 2.5004 12 0 1.918 1 0 1.8352 0 5 1.4375 0 6 0.8365 0 7 0.3177 0 8 0.1004 
12,7,89.5809,8 0 11.615 7 0 11.5597 9 0 11.3675 6 0 9.8135 10 0 9.5105 5 0 8.9183 4 0 6.7567 11 0 6.3441 3 0 5.7854 12 0 3.3982 0 2 3.2656 2 0 3.0996 0 3 2.5032 0 1 1.9704 0 4 1.4247 1 0 1.4112 0 5 0.8384 0 6 0.3216 0 7 0.0945 
12,6,93.4069,8 0 12.9896 9 0 12.8053 10 0 12.294 7 0 10.8466 6 0 9.6368 11 0 9.1438 5 0 7.1671 4 0 5.9762 12 0 5.1295 3 0 4.0736 0 2 2.4519 2 0 2.2929 0 1 1.4683 0 3 1.4329 1 0 1.0503 0 4 0.8241 0 5 0.3174 0 6 0.0979 
12,5,96.3525,10 0 14.715 9 0 14.5191 11 0 12.3688 8 0 12.1947 7 0 10.5318 12 0 9.1114 6 0 7.4988 5 0 6.077 4 0 3.9956 3 0 3.115 2 0 1.5479 0 2 1.464 0 1 0.9463 0 3 0.8313 1 0 0.6762 0 4 0.313 0 5 0.0924 
12,4,98.2032,10 0 17.9247 11 0 16.4199 9 0 14.0864 12 0 13.8138 8 0 11.9617 7 0 8.0481 6 0 6.2676 5 0 3.8598 4 0 2.8563 3 0 1.6953 2 0 0.8858 0 2 0.837 0 1 0.5417 1 0 0.3826 0 3 0.3176 0 4 0.1001 
12,3,99.3578,12 0 24.5014 11 0 20.791 10 0 17.4669 9 0 13.2544 8 0 8.4894 7 0 6.1023 6 0 3.4955 5 0 2.4409 4 0 1.3451 3 0 0.9052 2 0 0.4008 0 2 0.3103 0 1 0.2384 1 0 0.1637 0 3 0.0932 
12,2,99.8281,12 0 37.1805 11 0 22.1373 10 0 18.3306 9 0 9.082 8 0 6.3172 7 0 2.9332 6 0 1.9064 5 0 0.8953 4 0 0.5945 3 0 0.2609 2 0 0.1338 0 2 0.0958 0 1 0.0759 1 0 0.0552 
12,1,99.9993,12 0 65.8927 11 0 22.4826 10 0 7.6539 9 0 2.6408 8 0 0.884 7 0 0.292 6 0 0.1005 5 0 0.0334 4 0 0.0124 3 0 0.0043 2 0 0.0011 0 1 0.0006 1 0 0.0004 
11,25,3.0894,0 16 7.5522 0 14 7.384 0 15 7.0948 0 17 6.7632 0 18 6.6103 0 13 6.5168 0 12 6.4673 0 11 5.4205 0 19 5.3534 0 10 5.1306 0 20 4.6942 0 9 4.1467 0 8 3.8358 0 21 3.1965 0 7 2.974 0 6 2.671 0 22 2.3147 0 5 2.0206 0 4 1.791 0 3 1.3167 0 23 1.2214 0 2 1.1338 3 0 0.8546 2 0 0.6581 0 24 0.6093 4 0 0.5586 0 1 0.5263 1 0 0.3642 5 0 0.3342 6 0 0.1804 0 25 0.163 7 0 0.0852 8 0 0.0382 9 0 0.0114 10 0 0.0025 11 0 0.0009 
11,24,4.1189,0 15 7.5765 0 13 7.4261 0 14 7.1322 0 16 6.77 0 17 6.663 0 12 6.5002 0 11 6.4324 0 10 5.473 0 18 5.3595 0 9 5.1618 0 19 4.6444 0 8 4.1095 0 7 3.7991 0 20 3.214 0 6 2.9579 0 5 2.6428 0 21 2.2843 0 4 2.0373 0 3 1.7588 0 2 1.2923 0 22 1.2337 3 0 1.111 2 0 0.8977 4 0 0.7382 0 1 0.6632 0 23 0.5801 1 0 0.4709 5 0 0.4534 6 0 0.243 0 24 0.1666 7 0 0.1211 8 0 0.0556 9 0 0.0212 10 0 0.0053 11 0 0.0004 
11,23,5.2719,0 14 7.5879 0 12 7.4063 0 13 7.1119 0 15 6.7258 0 16 6.6388 0 11 6.5057 0 10 6.4646 0 9 5.3682 0 17 5.3592 0 8 5.1337 0 18 4.6612 0 7 4.1993 0 6 3.8237 0 19 3.2016 0 5 2.9762 0 4 2.6406 0 20 2.3228 0 3 2.0282 0 2 1.7681 3 0 1.4431 0 21 1.2188 2 0 1.0496 4 0 0.9711 0 1 0.8285 5 0 0.6127 0 22 0.5954 1 0 0.5712 6 0 0.3385 7 0 0.1749 0 23 0.1593 8 0 0.075 9 0 0.0256 10 0 0.0083 11 0 0.0008 
11,22,6.8578,0 13 7.6222 0 11 7.4318 0 12 7.093 0 14 6.7025 0 15 6.6464 0 10 6.4979 0 9 6.4708 0 8 5.4093 0 16 5.3521 0 7 5.1542 0 17 4.6672 0 6 4.1564 0 5 3.7885 0 18 3.2068 0 4 2.9852 0 3 2.6546 0 19 2.298 0 2 2.0338 3 0 1.8122 2 0 1.4019 4 0 1.2369 0 20 1.215 0 1 0.9967 5 0 0.7982 1 0 0.7138 0 21 0.5971 6 0 0.4767 7 0 0.2456 0 22 0.1605 8 0 0.1151 9 0 0.0426 10 0 0.0118 11 0 0.0019 
11,21,8.6386,0 12 7.57 0 10 7.4529 0 11 7.0733 0 13 6.7193 0 14 6.6233 0 9 6.5255 0 8 6.4342 0 7 5.4315 0 15 5.3472 0 6 5.1697 0 16 4.6432 0 5 4.1571 0 4 3.8159 0 17 3.2165 0 3 2.9643 0 2 2.6887 0 18 2.3066 3 0 2.2397 2 0 1.6171 4 0 1.5926 0 1 1.2371 0 19 1.2331 5 0 1.0654 1 0 0.8893 6 0 0.6399 0 20 0.5922 7 0 0.3413 8 0 0.1665 0 21 0.1577 9 0 0.0665 10 0 0.0169 11 0 0.0023 
11,20,11.0766,0 11 7.5653 0 9 7.3682 0 10 7.1043 0 12 6.7237 0 13 6.6282 0 8 6.5541 0 7 6.4493 0 6 5.4389 0 14 5.3385 0 5 5.1486 0 15 4.6591 0 4 4.1478 0 3 3.8528 0 16 3.1959 0 2 2.9947 3 0 2.7853 0 17 2.3168 2 0 2.1201 4 0 2.0069 0 1 1.4689 5 0 1.3678 0 18 1.2112 1 0 1.0658 6 0 0.879 0 19 0.5946 7 0 0.4757 8 0 0.2432 0 20 0.1605 9 0 0.0957 10 0 0.0304 11 0 0.0056 
11,19,13.6776,0 10 7.6003 0 8 7.3956 0 9 7.1115 0 11 6.7213 0 12 6.6599 0 7 6.5478 0 6 6.4787 0 5 5.4135 0 13 5.3182 0 4 5.1443 0 14 4.6228 0 3 4.1655 0 2 3.7947 3 0 3.3529 0 15 3.2044 4 0 2.5559 2 0 2.3811 0 16 2.3451 0 1 1.8138 5 0 1.7298 1 0 1.2891 0 17 1.221 6 0 1.1547 7 0 0.6782 0 18 0.6008 8 0 0.3343 0 19 0.1613 9 0 0.1498 10 0 0.0432 11 0 0.0075 
11,18,17.203,0 9 7.5897 0 7 7.38 0 8 7.085 0 10 6.7603 0 11 6.6923 0 6 6.5005 0 5 6.4711 0 4 5.4311 0 12 5.3441 0 3 5.1733 0 13 4.6221 0 2 4.1483 3 0 4.0803 0 14 3.2108 4 0 3.125 2 0 2.964 0 15 2.2998 5 0 2.282 0 1 2.105 6 0 1.5428 1 0 1.5061 0 16 1.2261 7 0 0.9033 0 17 0.6 8 0 0.504 9 0 0.2092 0 18 0.1557 10 0 0.0725 11 0 0.0127 
